id_employee,genre,statut_marital,departement,poste,a_quitte_l_entreprise,domaine_etude,frequence_deplacement,heure_supplementaires,evolution_cat_evol,categorie_employe,nombre_experiences_precedentes,annees_dans_l_entreprise,annees_depuis_la_derniere_promotion,nombre_participation_pee,niveau_education,revenu_mensuel,ecart_note_evaluation,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,nb_formations_suivies,age,distance_domicile_travail,exp_hors_entreprise,ratio_sans_promotion,satisfaction_employee_environnement,satisfaction_globale,revenu_par_annee_experience_totale,revenu_par_annee_experience_interne,mobilite_promotion
2012,M,Marié(e),Consulting,Consultant,False,Infra & Cloud,Occasionnel,False,stable,employe_nouveau_poste_interne,8,1,0,2,4,2406,0,4,3,2,3,3,40,1,7,0,1,2.5,3609,28872,-1
2013,M,Marié(e),Commercial,Représentant Commercial,False,Transformation Digitale,Occasionnel,False,hausse,employe_experimente,0,2,2,1,4,2269,1,2,2,3,3,2,32,1,1,1,2,2.25,9076,13614,0
2014,M,Célibataire,Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,7,7,1,0,1,4108,0,4,1,3,3,2,39,24,11,0,1,2.25,2738,7042,6
2015,F,Marié(e),Consulting,Directeur Technique,False,Transformation Digitale,Occasionnel,False,hausse,employe_experimente,3,18,1,1,3,13206,2,3,1,3,3,3,38,10,2,0,2,2.25,7923,8804,15
2016,F,Marié(e),Commercial,Cadre Commercial,False,Marketing,Occasionnel,False,stable,employe_experimente,1,14,5,2,4,10422,0,4,3,3,3,3,32,1,0,0,3,3.25,8933,8933,5
2017,F,Marié(e),Consulting,Directeur Technique,False,Infra & Cloud,Occasionnel,True,stable,employe_experimente,1,16,6,1,3,13744,0,4,1,3,4,2,37,10,0,0,3,2.75,10308,10308,5
2018,F,Divorcé(e),Commercial,Cadre Commercial,False,Autre,Occasionnel,True,hausse,employe_experimente,0,5,0,1,2,4907,1,3,2,2,4,3,25,8,1,0,1,2.0,9814,11776,3
2019,M,Divorcé(e),Commercial,Représentant Commercial,False,Infra & Cloud,Aucun,False,stable,employe_experimente,2,9,0,2,4,3482,0,4,2,2,3,3,52,29,7,0,1,2.25,2611,4642,8
202,F,Divorcé(e),Consulting,Assistant de Direction,False,Transformation Digitale,Frequent,False,stable,employe_experimente,1,20,2,1,3,5605,0,2,1,3,3,2,40,26,0,0,2,2.0,3363,3363,5
2020,M,Célibataire,Consulting,Assistant de Direction,False,Transformation Digitale,Occasionnel,True,stable,employe_experimente,6,4,1,0,3,2436,0,4,3,3,3,2,44,1,2,0,2,3.0,4872,7308,2
2021,M,Célibataire,Commercial,Représentant Commercial,False,Transformation Digitale,Occasionnel,True,stable,employe_experimente,1,2,1,0,1,2380,0,1,4,3,3,6,21,5,0,0,3,2.75,14280,14280,1
2022,M,Célibataire,Consulting,Senior Manager,False,Infra & Cloud,Aucun,False,stable,employe_nouveau_poste_interne,2,6,1,0,3,19431,0,4,3,2,3,3,39,9,15,0,4,3.25,11103,38862,-1
2023,M,Marié(e),Commercial,Représentant Commercial,True,Marketing,Frequent,False,stable,employe_nouveau_poste_interne,1,1,1,1,3,1790,0,1,1,2,3,3,23,9,0,1,4,2.0,21480,21480,-1
2024,F,Marié(e),Commercial,Cadre Commercial,False,Transformation Digitale,Occasionnel,False,hausse,employe_experimente,0,9,3,2,3,7644,1,4,3,3,3,2,36,3,1,0,1,2.75,9172,10192,4
2025,F,Divorcé(e),Consulting,Tech Lead,False,Infra & Cloud,Frequent,False,stable,employe_experimente,7,4,0,3,2,5131,0,2,2,3,3,3,36,4,14,0,4,2.75,3420,15393,2
2026,M,Divorcé(e),Consulting,Manager,False,Infra & Cloud,Aucun,False,hausse,employe_experimente,1,13,1,1,4,6306,1,3,1,2,4,2,56,1,0,0,3,2.25,5820,5820,11
2027,M,Marié(e),Consulting,Assistant de Direction,True,Transformation Digitale,Occasionnel,True,stable,employe_experimente,9,2,2,3,4,4787,0,4,2,4,3,3,29,1,2,1,1,2.75,14361,28722,0
2031,M,Marié(e),Consulting,Senior Manager,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,5,22,4,0,3,18880,0,3,1,2,3,2,42,2,2,0,1,1.75,9440,10298,2
2032,M,Marié(e),Consulting,Consultant,True,Entrepreunariat,Occasionnel,False,stable,employe_experimente,8,10,9,1,2,2339,0,3,4,1,3,4,56,7,4,0,4,3.0,2004,2806,0
2034,F,Marié(e),Consulting,Tech Lead,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,0,20,0,1,4,13570,2,2,3,3,4,3,41,28,1,0,1,2.25,7754,8142,7
2035,F,Marié(e),Commercial,Cadre Commercial,False,Marketing,Occasionnel,False,hausse,employe_experimente,1,8,1,2,3,6712,2,3,4,3,4,2,34,28,0,0,4,3.5,10068,10068,6
2036,M,Divorcé(e),Commercial,Cadre Commercial,False,Marketing,Aucun,False,hausse,employe_experimente,1,15,11,1,4,5406,3,4,1,2,4,4,36,15,0,0,4,2.75,4324,4324,1
2037,M,Divorcé(e),Commercial,Cadre Commercial,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,2,5,0,1,3,8938,1,2,3,3,3,5,41,3,9,0,3,2.75,7661,21451,4
2038,M,Célibataire,Consulting,Assistant de Direction,False,Entrepreunariat,Occasionnel,False,stable,employe_experimente,1,4,1,0,3,2439,0,1,4,3,3,4,32,2,0,0,4,3.0,7317,7317,1
204,M,Marié(e),Commercial,Cadre Commercial,False,Marketing,Occasionnel,False,stable,employe_experimente,1,10,0,2,5,7295,0,2,1,3,3,3,35,1,0,0,3,2.25,8754,8754,8
2040,F,Célibataire,Ressources Humaines,Ressources Humaines,False,Infra & Cloud,Occasionnel,True,stable,employe_nouveau_poste_interne,1,9,1,0,4,8837,0,4,3,3,3,2,35,26,0,0,3,3.25,11782,11782,-1
2041,F,Marié(e),Commercial,Cadre Commercial,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,1,10,1,1,2,5343,0,4,3,3,3,1,38,10,0,0,1,2.75,6411,6411,6
2044,M,Divorcé(e),Commercial,Cadre Commercial,True,Infra & Cloud,Frequent,False,stable,employe_experimente,7,6,0,2,4,6728,0,3,4,3,3,3,50,1,6,0,2,3.0,6728,13456,3
2045,F,Marié(e),Commercial,Cadre Commercial,False,Marketing,Occasionnel,False,hausse,employe_experimente,4,6,0,1,4,6652,1,4,1,2,3,2,36,11,2,0,2,2.25,9978,13304,3
2046,F,Célibataire,Commercial,Cadre Commercial,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,8,5,0,0,3,4850,0,3,3,3,3,3,45,20,3,0,4,3.25,7275,11640,3
2048,M,Célibataire,Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,2,2,2,0,4,2809,1,3,4,3,3,2,40,2,6,1,3,3.25,4213,16854,0
2049,M,Marié(e),Consulting,Manager,False,Infra & Cloud,Frequent,True,stable,employe_experimente,1,10,0,2,4,5689,0,3,4,4,3,2,35,18,0,0,3,3.5,6826,6826,2
205,M,Marié(e),Commercial,Représentant Commercial,False,Marketing,Occasionnel,True,hausse,employe_experimente,2,7,4,1,2,2306,1,3,4,1,4,3,53,6,6,0,2,2.5,2128,3953,3
2051,F,Marié(e),Consulting,Assistant de Direction,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,2,5,0,3,4,2001,0,3,2,3,3,2,40,2,15,0,3,2.75,1200,4802,3
2052,F,Marié(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,1,4,1,1,4,2977,2,4,4,3,3,5,35,1,0,0,3,3.5,8931,8931,2
2053,M,Marié(e),Consulting,Consultant,False,Autre,Occasionnel,True,hausse,employe_experimente,4,4,0,1,2,4025,1,2,1,3,3,2,29,13,6,0,4,2.5,4830,12075,3
2054,F,Célibataire,Consulting,Assistant de Direction,False,Transformation Digitale,Occasionnel,False,hausse,employe_experimente,1,5,0,0,4,3785,1,1,2,1,3,3,29,28,0,0,4,2.0,9084,9084,4
2055,M,Divorcé(e),Commercial,Cadre Commercial,True,Marketing,Occasionnel,True,hausse,employe_experimente,4,3,2,1,3,10854,1,1,2,3,3,3,50,28,17,0,4,2.5,6512,43416,0
2056,F,Marié(e),Commercial,Cadre Commercial,False,Marketing,Occasionnel,False,hausse,employe_experimente,0,20,9,1,1,12031,1,4,1,2,3,2,39,24,1,0,2,2.25,6874,7218,0
2057,M,Célibataire,Consulting,Tech Lead,False,Transformation Digitale,Aucun,False,stable,employe_experimente,0,9,1,0,3,9936,0,1,2,3,3,2,31,5,1,0,2,2.0,11923,13248,3
206,M,Divorcé(e),Consulting,Consultant,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,8,17,0,1,3,2348,0,2,3,1,3,2,45,9,3,0,2,2.0,1408,1657,9
2060,F,Célibataire,Commercial,Représentant Commercial,False,Autre,Occasionnel,False,hausse,employe_experimente,0,4,0,0,3,2966,1,3,4,3,3,2,26,5,1,0,4,3.5,7118,8898,2
2061,M,Marié(e),Consulting,Consultant,False,Transformation Digitale,Frequent,False,baisse,employe_experimente,4,5,0,1,2,2571,-1,4,3,3,3,3,36,23,12,0,3,3.25,1814,6170,2
2062,M,Marié(e),Consulting,Manager,False,Transformation Digitale,Occasionnel,False,hausse,employe_experimente,4,7,1,1,1,9991,1,1,1,3,3,5,39,6,2,0,4,2.25,13321,17127,6
2064,M,Marié(e),Consulting,Tech Lead,False,Infra & Cloud,Occasionnel,True,stable,employe_experimente,1,6,0,1,3,6142,0,2,2,3,4,0,27,4,0,0,2,2.25,12284,12284,2
2065,M,Marié(e),Commercial,Cadre Commercial,False,Transformation Digitale,Frequent,False,hausse,employe_experimente,2,9,0,0,3,5390,1,2,4,2,3,3,49,2,8,0,4,3.0,3804,7186,6
2068,M,Marié(e),Consulting,Consultant,False,Transformation Digitale,Occasionnel,False,baisse,employe_experimente,2,4,1,0,3,4404,-1,3,1,4,3,3,34,8,2,0,2,2.5,8808,13212,2
207,F,Célibataire,Commercial,Cadre Commercial,False,Marketing,Frequent,False,stable,employe_experimente,1,9,3,0,3,8998,0,4,4,3,3,2,32,8,0,0,2,3.25,11997,11997,5
208,M,Marié(e),Consulting,Tech Lead,False,Entrepreunariat,Aucun,False,stable,employe_experimente,1,10,0,1,1,4319,0,3,1,3,3,1,29,1,0,0,4,2.75,5182,5182,7
21,M,Divorcé(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,True,baisse,employe_experimente,0,6,0,2,2,3298,-1,2,4,2,3,5,32,5,1,0,1,2.25,5653,6596,2
211,M,Marié(e),Consulting,Tech Lead,False,Transformation Digitale,Occasionnel,False,hausse,employe_nouveau_poste_interne,2,1,0,0,4,6132,1,3,3,3,3,2,51,7,9,0,2,2.75,7358,73584,-1
214,F,Marié(e),Consulting,Assistant de Direction,False,Transformation Digitale,Occasionnel,True,hausse,employe_nouveau_poste_interne,4,1,0,1,3,3346,2,2,2,2,4,3,58,9,8,0,2,2.0,4461,40152,-1
215,M,Marié(e),Commercial,Cadre Commercial,False,Marketing,Occasionnel,False,hausse,employe_experimente,7,12,2,1,4,10855,1,4,1,2,3,2,40,4,3,0,3,2.5,8684,10855,9
216,F,Marié(e),Commercial,Représentant Commercial,False,Marketing,Frequent,False,stable,employe_experimente,6,4,1,1,4,2231,0,3,4,3,3,3,34,2,2,0,3,3.25,4462,6693,2
217,M,Marié(e),Consulting,Assistant de Direction,False,Transformation Digitale,Occasionnel,False,hausse,employe_experimente,1,2,2,2,1,2323,1,4,1,3,4,6,22,19,0,1,3,2.75,13938,13938,0
218,M,Divorcé(e),Consulting,Assistant de Direction,False,Transformation Digitale,Aucun,False,stable,employe_experimente,6,2,2,1,3,2024,0,2,4,1,3,1,27,9,4,1,4,2.75,4048,12144,0
22,M,Divorcé(e),Consulting,Consultant,False,Transformation Digitale,Aucun,True,baisse,employe_nouveau_poste_interne,1,1,0,2,2,2935,-1,4,2,2,3,2,22,16,0,0,4,3.0,35220,35220,-1
221,M,Marié(e),Consulting,Assistant de Direction,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,1,5,0,1,3,2713,0,4,3,1,3,2,28,21,0,0,3,2.75,6511,6511,2
223,M,Divorcé(e),Consulting,Manager,False,Infra & Cloud,Occasionnel,True,baisse,employe_experimente,3,5,1,1,2,9439,-1,4,2,1,3,2,57,24,7,0,3,2.5,9439,22653,2
224,M,Divorcé(e),Consulting,Assistant de Direction,False,Transformation Digitale,Aucun,True,hausse,employe_experimente,1,1,0,1,3,2566,1,3,4,2,3,2,27,3,0,0,3,3.0,30792,30792,1
226,F,Célibataire,Consulting,Senior Manager,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,3,5,4,0,3,19926,0,2,2,3,3,5,50,11,16,0,3,2.5,11386,47822,0
227,M,Divorcé(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,4,9,1,1,3,2451,0,3,1,3,3,2,41,14,4,0,1,2.0,2262,3268,7
228,F,Marié(e),Commercial,Cadre Commercial,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,2,10,7,1,3,9419,0,4,3,3,3,2,30,5,2,0,2,3.0,9419,11302,2
23,F,Marié(e),Commercial,Senior Manager,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,2,25,3,0,4,15427,1,4,3,3,3,3,53,2,6,0,1,2.75,5971,7404,5
230,F,Célibataire,Commercial,Cadre Commercial,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,4,8,0,0,4,8686,2,4,3,4,4,2,38,1,4,0,1,3.0,8686,13029,3
231,M,Célibataire,Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,3,5,1,0,5,3038,1,3,1,3,4,2,32,6,3,0,3,2.5,4557,7291,3
233,M,Marié(e),Consulting,Assistant de Direction,False,Entrepreunariat,Occasionnel,True,stable,employe_experimente,0,5,1,1,3,3058,0,2,4,2,3,3,27,17,1,0,3,2.75,6116,7339,1
235,F,Célibataire,Commercial,Représentant Commercial,True,Entrepreunariat,Frequent,False,hausse,employe_experimente_nouvel_entrant,0,0,0,0,1,2325,3,1,1,4,4,5,19,1,1,-1,3,2.25,27900,-1,-1
238,M,Célibataire,Consulting,Consultant,False,Transformation Digitale,Frequent,False,stable,employe_experimente,4,8,7,0,2,2088,0,2,3,2,3,3,36,3,5,0,4,2.75,1927,3132,0
239,M,Divorcé(e),Consulting,Consultant,False,Transformation Digitale,Aucun,False,stable,employe_experimente,1,12,6,2,3,3072,0,1,3,3,3,4,30,9,0,0,3,2.5,3072,3072,3
24,M,Célibataire,Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,True,stable,employe_experimente,5,3,1,0,3,3944,0,4,3,3,3,3,38,2,3,0,4,3.5,7888,15776,1
240,F,Divorcé(e),Commercial,Cadre Commercial,False,Infra & Cloud,Occasionnel,True,stable,employe_experimente,4,5,0,1,2,5006,0,1,1,4,3,3,45,4,4,0,3,2.25,6674,12014,4
241,F,Divorcé(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,True,stable,employe_experimente,4,2,2,1,3,4257,0,1,3,3,3,3,56,8,17,1,3,2.5,2688,25542,0
242,M,Célibataire,Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,0,3,0,0,3,2500,0,4,1,4,3,2,33,2,1,0,3,3.0,7500,10000,1
243,M,Célibataire,Consulting,Consultant,True,Infra & Cloud,Occasionnel,False,hausse,employe_nouveau_poste_interne,1,1,1,0,3,1102,2,4,3,2,4,3,19,2,0,1,2,2.75,13224,13224,-1
244,F,Divorcé(e),Commercial,Cadre Commercial,False,Marketing,Occasionnel,False,hausse,employe_experimente,1,24,15,3,2,10453,1,1,3,3,4,2,46,1,0,0,2,2.25,5226,5226,-2
245,F,Célibataire,Consulting,Consultant,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,1,2,2,0,2,2288,0,4,3,3,3,3,38,9,0,1,3,3.25,13728,13728,0
246,F,Marié(e),Consulting,Assistant de Direction,False,Transformation Digitale,Occasionnel,True,hausse,employe_experimente,8,4,0,1,1,3929,1,4,3,3,4,0,31,12,3,0,3,3.25,6735,11787,2
247,F,Célibataire,Consulting,Assistant de Direction,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,2,3,1,0,2,2311,0,2,4,3,3,3,34,27,6,0,4,3.25,3081,9244,1
248,F,Célibataire,Commercial,Représentant Commercial,True,Marketing,Occasionnel,True,hausse,employe_experimente,1,4,0,0,2,3140,1,2,4,2,4,5,41,20,0,0,2,2.5,9420,9420,3
249,M,Marié(e),Consulting,Consultant,False,Transformation Digitale,Occasionnel,False,hausse,employe_experimente,2,3,0,1,3,3690,1,3,4,2,3,2,50,1,2,0,3,3.0,8856,14760,2
250,F,Divorcé(e),Consulting,Tech Lead,False,Transformation Digitale,Occasionnel,False,baisse,employe_experimente,1,4,1,2,2,4450,-1,1,3,3,3,3,53,13,1,0,4,2.75,10680,13350,1
252,F,Marié(e),Consulting,Assistant de Direction,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,1,8,1,1,3,2756,0,2,4,3,3,5,33,14,0,0,4,3.25,4134,4134,6
253,F,Marié(e),Consulting,Senior Manager,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,1,20,9,1,1,19033,0,3,2,3,3,2,40,4,1,0,4,3.0,10876,11419,-1
254,M,Célibataire,Consulting,Directeur Technique,False,Transformation Digitale,Occasionnel,False,baisse,employe_experimente,8,24,2,0,4,18722,-1,2,4,3,3,3,55,14,12,0,3,3.0,6240,9361,13
256,M,Marié(e),Consulting,Tech Lead,False,Infra & Cloud,Frequent,False,hausse,employe_experimente,1,10,1,0,1,9547,1,3,3,2,3,2,34,2,0,0,4,3.0,11456,11456,8
258,F,Célibataire,Consulting,Manager,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,3,7,1,0,3,13734,0,2,3,3,3,6,51,3,14,0,4,3.0,7848,23544,6
259,M,Marié(e),Consulting,Senior Manager,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,0,33,11,1,4,19999,1,3,1,3,3,5,52,1,1,0,3,2.5,7058,7272,7
26,F,Divorcé(e),Consulting,Tech Lead,False,Autre,Aucun,False,baisse,employe_experimente,0,4,1,1,2,4011,-1,3,4,2,3,5,24,11,1,0,1,2.5,9626,12033,1
260,F,Célibataire,Consulting,Assistant de Direction,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,1,7,0,0,3,2279,0,2,4,2,3,2,27,9,0,0,4,3.0,3906,3906,7
261,M,Marié(e),Consulting,Tech Lead,True,Infra & Cloud,Occasionnel,True,hausse,employe_nouveau_poste_interne,3,1,0,0,2,5916,1,3,1,3,3,1,35,23,7,0,2,2.25,8874,70992,-1
262,M,Divorcé(e),Consulting,Assistant de Direction,False,Transformation Digitale,Aucun,False,baisse,employe_experimente,4,5,2,3,3,2089,-1,4,4,4,3,3,43,7,2,0,4,4.0,3581,5013,2
264,M,Marié(e),Consulting,Senior Manager,False,Transformation Digitale,Aucun,False,hausse,employe_experimente,9,20,11,1,2,16792,2,4,4,3,4,1,45,2,2,0,1,3.0,9159,10075,-3
267,M,Marié(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,True,baisse,employe_experimente,1,8,1,1,3,3564,-1,1,1,2,3,3,37,21,0,0,2,1.5,5346,5346,6
269,F,Célibataire,Consulting,Consultant,False,Transformation Digitale,Frequent,False,stable,employe_experimente,5,6,1,0,3,4425,0,2,4,3,3,5,35,2,4,0,2,2.75,5310,8850,1
27,M,Célibataire,Commercial,Représentant Commercial,True,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,7,5,0,0,4,3407,2,1,2,3,4,4,36,9,5,0,3,2.25,4088,8176,3
270,F,Divorcé(e),Consulting,Tech Lead,False,Transformation Digitale,Aucun,False,stable,employe_experimente,2,5,0,1,2,5265,0,3,2,3,3,5,42,21,6,0,3,2.75,5743,12636,3
271,M,Marié(e),Consulting,Tech Lead,False,Infra & Cloud,Occasionnel,False,stable,employe_nouveau_poste_interne,9,1,0,0,4,6553,0,3,2,3,3,3,38,2,13,0,4,3.0,5616,78636,-1
273,M,Marié(e),Consulting,Tech Lead,False,Entrepreunariat,Occasionnel,False,stable,employe_experimente,3,7,1,1,3,6261,0,4,1,1,3,3,38,29,2,0,4,2.5,8348,10733,6
274,M,Marié(e),Consulting,Tech Lead,False,Entrepreunariat,Frequent,False,hausse,employe_experimente,5,2,2,1,1,4298,1,1,3,3,3,1,27,1,4,1,3,2.5,8596,25788,0
275,M,Divorcé(e),Consulting,Tech Lead,False,Infra & Cloud,Aucun,True,stable,employe_experimente,1,7,1,2,4,6804,0,4,1,3,3,0,49,18,0,0,4,3.0,11664,11664,6
277,M,Divorcé(e),Consulting,Assistant de Direction,False,Transformation Digitale,Frequent,True,stable,employe_experimente,1,5,2,1,4,3815,0,3,4,4,3,4,34,10,0,0,4,3.75,9156,9156,1
28,F,Célibataire,Consulting,Directeur Technique,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,0,12,2,0,4,11994,0,2,3,3,3,4,34,7,1,0,1,2.25,11071,11994,4
281,M,Marié(e),Consulting,Consultant,False,Transformation Digitale,Occasionnel,True,stable,employe_experimente,8,7,3,1,2,2741,0,4,3,4,3,2,40,19,8,0,3,3.5,2192,4698,-1
282,M,Marié(e),Consulting,Manager,True,Transformation Digitale,Occasionnel,True,stable,employe_nouveau_poste_interne,7,1,0,0,1,6673,0,1,2,3,3,2,38,29,16,0,2,2.0,4710,80076,-1
283,F,Marié(e),Commercial,Cadre Commercial,True,Marketing,Occasionnel,False,hausse,employe_experimente,1,10,1,3,3,7639,1,4,4,2,4,3,29,27,0,0,2,3.0,9166,9166,3
284,M,Divorcé(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,True,baisse,employe_experimente,1,4,2,1,3,2328,-1,2,1,2,3,2,22,5,0,0,4,2.25,6984,6984,0
286,F,Célibataire,Consulting,Consultant,False,Transformation Digitale,Frequent,False,stable,employe_experimente,1,8,1,0,1,2153,0,4,1,3,3,2,36,18,0,0,2,2.5,3229,3229,0
287,M,Marié(e),Consulting,Manager,False,Infra & Cloud,Aucun,False,hausse,employe_experimente,9,3,0,1,5,4876,1,4,4,1,3,5,40,9,2,0,4,3.25,11702,19504,2
288,M,Divorcé(e),Consulting,Manager,False,Transformation Digitale,Occasionnel,False,stable,employe_experimente,7,4,0,1,4,9396,0,1,3,3,3,3,46,1,13,0,4,2.75,6632,28188,2
291,M,Marié(e),Commercial,Cadre Commercial,True,Transformation Digitale,Occasionnel,False,hausse,employe_experimente,1,14,9,0,4,10400,2,4,3,2,3,2,32,4,0,0,4,3.25,8914,8914,-1
292,M,Célibataire,Consulting,Tech Lead,False,Infra & Cloud,Aucun,False,hausse,employe_experimente,1,11,5,0,1,8474,2,3,3,3,4,2,30,1,1,0,3,3.0,8474,9244,3
293,F,Célibataire,Commercial,Cadre Commercial,False,Infra & Cloud,Frequent,False,stable,employe_experimente,1,7,0,0,3,9981,0,3,4,3,3,2,27,20,0,0,4,3.5,17110,17110,7
296,M,Marié(e),Consulting,Directeur Technique,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,5,10,4,2,4,12490,1,2,4,1,3,5,51,8,6,0,2,2.25,9367,14988,5
297,F,Célibataire,Consulting,Assistant de Direction,True,Entrepreunariat,Occasionnel,True,stable,employe_experimente,5,5,0,0,3,2657,0,1,3,3,3,5,30,3,3,0,4,2.75,3985,6376,2
298,F,Célibataire,Commercial,Senior Manager,False,Infra & Cloud,Occasionnel,True,stable,employe_nouveau_poste_interne,3,1,0,0,3,13591,0,4,3,3,3,3,41,6,15,0,4,3.5,10193,163092,-1
299,F,Célibataire,Commercial,Cadre Commercial,True,Marketing,Frequent,False,hausse,employe_experimente,5,6,0,0,4,6696,1,1,3,2,3,5,30,26,3,0,3,2.25,8928,13392,3
30,M,Célibataire,Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,False,stable,employe_sans_experience,1,0,0,0,2,1232,0,4,4,3,3,6,21,15,0,-1,3,3.5,-1,-1,-1
300,M,Célibataire,Consulting,Assistant de Direction,True,Entrepreunariat,Occasionnel,False,stable,employe_experimente,0,6,1,0,3,2058,0,3,4,2,3,1,29,1,1,0,3,3.0,3528,4116,1
302,F,Célibataire,Commercial,Cadre Commercial,False,Transformation Digitale,Aucun,False,hausse,employe_experimente,6,19,12,0,3,8865,1,4,4,3,3,2,45,6,4,0,4,3.75,4625,5598,-5
303,F,Marié(e),Commercial,Cadre Commercial,False,Marketing,Occasionnel,False,stable,employe_experimente,2,6,0,1,3,5940,0,1,4,3,3,4,54,3,10,0,4,3.0,4455,11880,2
304,M,Célibataire,Consulting,Consultant,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,8,13,3,0,2,5914,0,2,4,4,3,3,36,5,3,0,4,3.5,4435,5459,8
305,F,Marié(e),Consulting,Assistant de Direction,False,Transformation Digitale,Occasionnel,False,hausse,employe_experimente,6,3,1,0,4,2622,2,2,4,3,4,3,33,4,4,0,3,3.0,4494,10488,1
306,M,Divorcé(e),Consulting,Directeur Technique,False,Autre,Frequent,True,stable,employe_experimente,1,10,0,3,3,12185,0,4,3,3,3,1,37,11,0,0,2,3.0,14622,14622,8
307,M,Divorcé(e),Commercial,Cadre Commercial,False,Infra & Cloud,Occasionnel,False,stable,employe_experimente,0,16,5,2,3,10609,0,3,3,2,3,6,38,3,1,0,1,2.25,7488,7956,5
308,M,Marié(e),Consulting,Tech Lead,False,Transformation Digitale,Aucun,False,hausse,employe_experimente,0,5,1,1,4,4345,2,3,4,3,3,2,31,1,1,0,3,3.25,8690,10428,3
309,M,Marié(e),Consulting,Assistant de Direction,False,Infra & Cloud,Occasionnel,False,hausse,employe_nouveau_poste_interne,3,1,0,1,3,2177,1,4,1,3,3,6,59,3,6,0,3,2.75,3732,26124,-1
31,M,Célibataire,Consulting,Assistant de Direction,True,Transformation Digitale,Occasionnel,False,stable,employe_experimente,2,4,1,0,1,2960,0,1,3,3,3,2,34,6,4,0,2,2.25,4440,8880,1
311,M,Divorcé(e),Commercial,Représentant Commercial,False,Marketing,Frequent,False,stable,employe_experimente,4,9,5,1,4,2793,0,4,3,3,3,2,37,4,4,0,1,2.75,2578,3724,3
312,F,Marié(e),Commercial,Cadre Commercial,False,Transformation Digitale,Frequent,False,stable,employe_experimente,1,11,4,1,1,7918,0,4,4,3,3,5,29,1,0,0,2,3.25,8637,8637,6
314,F,Célibataire,Commercial,Cadre Commercial,False,Marketing,Frequent,False,stable,employe_experimente,1,10,0,0,3,8789,0,3,1,4,3,3,35,1,0,0,3,2.75,10546,10546,7
315,M,Célibataire,Consulting,Assistant de Direction,True,Transformation Digitale,Occasionnel,True,hausse,employe_experimente,1,4,0,0,1,2389,1,4,3,2,3,3,29,18,0,0,3,3.0,7167,7167,3
316,F,Célibataire,Consulting,Consultant,False,Infra & Cloud,Occasionnel,False,hausse,employe_experimente,7,2,2,0,3,3212,1,4,2,2,3,3,52,2,4,1,3,2.75,6424,19272,0
319,M,Marié(e),Consulting,Senior Manager,False,Entrepreunariat,Occasionnel,False,stable,employe_experimente,1,22,11,0,2,19232,0,4,4,3,3,3,42,4,0,0,3,3.5,10490,10490,6
32,F,Divorcé(e),Consulting,Senior Manager,False,Autre,Occasionnel,False,stable,employe_experimente,4,14,4,1,3,19094,0,3,4,2,3,3,53,5,12,0,3,3.0,8812,16366,9
